filename	"Cue_Onset	Stim_Onset	Object_Cond	Validity_Cond	Obj_Accuracy	Obj_Acc_RT	Subseq_Recog	Subseq_Recog_RT	Subseq_Source_Mem_Acc	Subseq_Source_Mem_Acc_RT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"297.8201	301.8201	OBJ	V	1	0.90963	LC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"303.8602	307.8602	OBJ	NV	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"311.9	317.9	OBJ	V	1	0.76089	LC-HIT	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"319.9435	321.9435	OBJ	V	NR	NR	LC-HIT	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"325.9811	327.9811	GRE	NV	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"330.0211	336.0211	GRE	V	1	0.61838	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"340.0626	342.0626	GRE	V	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"344.1027	350.1027	OBJ	V	1	0.58457	HC-HIT	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"352.1437	356.1437	OBJ	V	1	0.77838	LC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"358.1835	362.1835	GRE	V	1	0.75377	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"364.2235	366.2235	OBJ	NV	1	0.89267	LC-HIT	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"4.0005	10.0005	OBJ	V	1	0.73141	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"12.0446	16.0446	OBJ	V	NR	NR	HC-MISS	0.94126	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"18.0869	24.0869	GRE	V	0	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"28.1424	32.1424	OBJ	NV	1	0.79229	LC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"34.1839	36.1839	GRE	V	1	0.61016	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"38.2217	40.2217	OBJ	V	1	0.67788	LC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"42.259	44.259	OBJ	V	1	0.78323	HC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"46.2963	48.2963	OBJ	V	1	0.88236	HC-HIT	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"50.3338	56.3338	GRE	V	0	0.50201	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"58.3753	60.3753	GRE	NV	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"62.4129	64.4129	OBJ	V	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"66.45	72.45	GRE	V	1	0.89132	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"76.4932	80.4932	OBJ	V	1	0.80962	HC-HIT	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"86.5343	88.5343	OBJ	V	1	0.91192	HC-HIT	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"90.5763	94.5763	OBJ	V	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"96.6155	100.6155	OBJ	V	1	0.60868	LC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"102.6545	108.6545	GRE	V	1	0.71939	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"110.6973	114.6973	OBJ	V	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"118.7361	120.7361	GRE	NV	1	0.80034	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"122.7766	126.7766	OBJ	V	1	0.84027	LC-HIT	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"130.8159	132.8159	OBJ	V	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"136.8558	142.8558	OBJ	V	1	0.84442	LC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"144.8988	148.8988	GRE	V	NR	NR	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"150.939	154.939	OBJ	V	1	0.76536	LC-HIT	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"156.9787	160.9787	OBJ	NV	NR	NR	LC-HIT	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"163.0211	169.0211	OBJ	V	1	0.50181	LC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"173.0767	179.0767	OBJ	V	1	0.82442	HC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"181.1202	183.1202	GRE	V	1	0.80178	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"185.1573	187.1573	GRE	V	1	0.75791	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"189.195	193.195	OBJ	NV	1	0.89331	LC-HIT	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"197.2346	203.2346	GRE	V	1	0.88174	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"205.2787	207.2787	OBJ	V	0	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"209.3159	211.3159	OBJ	NV	1	0.81537	LC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"213.3536	219.3536	OBJ	V	1	0.82822	LC-HIT	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"221.395	225.395	GRE	V	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"227.4356	231.4356	OBJ	V	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"233.4748	235.4748	OBJ	V	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"237.5123	243.5123	OBJ	NV	NR	NR	LC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"247.5539	253.5539	OBJ	V	1	0.63417	LC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"255.5976	257.5976	OBJ	V	1	0.70076	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"259.635	265.635	GRE	V	1	0.61842	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"267.6768	271.6768	GRE	V	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"273.7172	277.7172	OBJ	V	1	0.89273	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"279.7568	281.7568	OBJ	NV	1	0.91919	LC-HIT	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"287.7944	291.7944	OBJ	V	NR	NR	LC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"293.8375	297.8375	OBJ	V	NR	NR	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"299.8772	301.8772	OBJ	V	NR	NR	LC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"305.9148	311.9148	OBJ	NV	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"313.9589	315.9589	OBJ	V	1	0.88423	HC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"317.9964	323.9964	OBJ	V	1	0.70608	LC-HIT	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"326.0377	332.0377	GRE	V	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"334.0802	340.0802	GRE	V	1	0.82218	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"342.1219	348.1219	OBJ	V	NR	NR	LC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"350.1626	352.1626	OBJ	NV	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"356.201	360.201	OBJ	V	1	0.81345	LC-HIT	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-05_bold.nii.gz	"362.242	366.242	OBJ	V	1	0.98989	HC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"4.0003	6.0003	OBJ	V	1	0.88905	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"8.0395	14.0395	OBJ	V	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"16.0812	20.0812	GRE	V	1	0.81499	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"22.1209	28.1209	OBJ	V	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"30.1627	32.1627	OBJ	NV	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"36.2	42.2	GRE	V	1	0.78898	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"44.245	46.245	OBJ	V	1	0.87962	HC-HIT	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"48.2815	54.2815	OBJ	NV	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"56.323	58.323	GRE	V	1	0.92841	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"60.3617	64.3617	OBJ	V	1	0.69666	HC-HIT	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"66.4007	70.4007	GRE	NV	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"72.4397	74.4397	GRE	V	1	0.72393	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"76.4784	78.4784	OBJ	V	1	0.77435	LC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"80.5157	86.5157	GRE	V	1	0.70888	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"88.5569	92.5569	OBJ	V	1	0.78907	LC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"94.5961	96.5961	GRE	V	1	0.72662	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"98.6339	100.6339	OBJ	V	1	0.68912	LC-HIT	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"102.6708	106.6708	OBJ	V	1	0.95348	LC-HIT	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"108.7114	114.7114	OBJ	V	1	0.83211	LC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"116.7533	118.7533	OBJ	NV	1	0.94714	LC-HIT	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"120.7906	122.7906	OBJ	V	NR	NR	HC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"124.8279	130.8279	GRE	V	1	0.78794	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"132.869	134.869	OBJ	V	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"136.9063	138.9063	OBJ	V	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"140.9443	142.9443	GRE	V	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"144.9818	146.9818	OBJ	NV	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"153.0188	157.0188	OBJ	V	1	0.94627	LC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"161.0637	167.0637	GRE	V	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"169.1069	175.1069	OBJ	V	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"177.1494	181.1494	OBJ	V	1	0.82835	LC-HIT	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"183.188	189.188	OBJ	V	1	0.84323	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"191.2299	193.2299	GRE	V	1	0.72522	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"195.2672	199.2672	OBJ	NV	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"201.3071	205.3071	OBJ	V	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"207.3469	209.3469	GRE	V	1	0.79991	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"211.3845	217.3845	GRE	V	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"219.426	223.426	OBJ	V	1	0.85536	HC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"225.4657	229.4657	OBJ	V	1	0.70428	LC-HIT	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"231.5054	235.5054	OBJ	V	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"241.5447	247.5447	OBJ	NV	1	0.80268	LC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"251.5912	253.5912	OBJ	V	1	0.94597	LC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"257.6309	263.6309	OBJ	V	1	0.99045	LC-MISS	0.88646	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"265.6752	269.6752	OBJ	V	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"271.7144	275.7144	GRE	V	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"277.7548	281.7548	OBJ	NV	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"285.7941	291.7941	OBJ	V	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"293.838	299.838	OBJ	V	1	0.98539	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"301.8798	305.8798	OBJ	V	1	0.70648	HC-HIT	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"309.9192	311.9192	OBJ	V	NR	NR	LC-HIT	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"315.9581	319.9581	GRE	V	1	0.72111	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"322.0009	328.0009	OBJ	V	NR	NR	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"332.0419	336.0419	OBJ	NV	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"338.0837	340.0837	OBJ	V	1	0.86353	LC-HIT	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"342.1209	348.1209	GRE	NV	1	0.58141	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"352.1627	358.1627	OBJ	V	1	0.65762	LC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-04_bold.nii.gz	"362.207	366.207	OBJ	V	NR	NR	LC-MISS	"
